product_id,product_name,category,subcategory,brand,cost_price,selling_price,discount_percent,discounted_price,currency,stock_quantity,in_stock,low_stock_alert,avg_rating,num_ratings,num_reviews,weight_kg,dimensions,condition,warranty_months,manufacturer,country_of_origin,product_added_date,last_updated_date,is_featured,is_bestseller,free_shipping,returnable,return_window_days,tags,sku,barcode,supplier_id,reorder_level,max_order_quantity
PROD-50645,Kalyan Adaptive object-oriented policy Necklaces,jewelry,necklaces,Kalyan,349924,446814.18,5,424473.47,INR,278,True,False,4.1,3475,410,8.51,57x88x16 cm,new,0,Kalyan,India,2024-09-19,2024-09-30,True,False,True,True,30,"jewelry,necklaces,Kalyan,on_sale,new_arrival",SKU-638277,8814353682224,SUP-6599,10,50
PROD-98662,Puma Face-to-face reciprocal extranet Outdoor,sports,outdoor,Puma,17777,30285.74,10,27257.17,INR,5,True,True,,0,0,6.08,26x97x24 cm,new,0,Puma,Congo,2024-06-12,2024-08-05,False,False,True,True,30,"sports,outdoor,Puma,on_sale,new_arrival",SKU-696152,1290878141410,SUP-1781,10,100
PROD-20031,Samsung Exclusive uniform paradigm Cameras,electronics,cameras,Samsung,138864,213840.95,0,213840.95,INR,26,True,False,4.0,943,233,9.31,33x60x7 cm,new,12,Samsung,Libyan Arab Jamahiriya,2025-01-12,2025-03-28,False,False,True,True,30,"electronics,cameras,Samsung,new_arrival",SKU-894143,5523149135778,SUP-8371,10,100
PROD-44743,Maybelline Managed reciprocal protocol Makeup,beauty,makeup,Maybelline,1666,2103.45,50,1051.72,INR,272,True,False,3.2,1416,327,9.26,61x94x43 cm,new,0,Maybelline,Gambia,2025-01-23,2025-04-12,False,False,True,True,30,"beauty,makeup,Maybelline,on_sale,new_arrival",SKU-824211,9299556205330,SUP-7471,10,20
PROD-21486,IKEA Universal user-facing project Kitchen,home,kitchen,IKEA,13004,16769.05,0,16769.05,INR,11,True,False,3.5,4422,611,6.09,69x28x35 cm,new,0,IKEA,Jordan,2025-06-12,2025-07-01,False,False,True,True,30,"home,kitchen,IKEA,new_arrival",SKU-608608,4525777547818,SUP-8724,10,5
PROD-68918,Malabar Gold Enhanced secondary portal Necklaces,jewelry,necklaces,Malabar Gold,155576,257562.97,15,218928.52,INR,1,True,True,,0,0,8.69,63x73x42 cm,new,0,Malabar Gold,Belgium,2024-05-11,2024-06-17,True,False,True,True,30,"jewelry,necklaces,Malabar Gold,on_sale,new_arrival",SKU-611177,4283411080991,SUP-7548,10,50
PROD-77286,PC Jeweller Open-architected zero administration parallelism Watches,jewelry,watches,PC Jeweller,122585,217151.02,10,195435.92,INR,211,True,False,4.3,3887,479,12.49,92x54x33 cm,new,0,PC Jeweller,Croatia,2025-11-08,2025-11-28,False,False,True,True,30,"jewelry,watches,PC Jeweller,on_sale,new_arrival",SKU-861485,0848872563946,SUP-4149,10,50
PROD-55068,ITC Devolved maximized middleware Snacks,grocery,snacks,ITC,499,833.39,10,750.05,INR,117,True,False,3.8,3424,912,13.49,56x70x15 cm,new,0,ITC,Malawi,2025-02-13,2025-05-12,True,False,True,True,30,"grocery,snacks,ITC,on_sale,new_arrival",SKU-799459,1658039282721,SUP-8911,10,10
PROD-32713,Decathlon Enhanced non-volatile open system Outdoor,sports,outdoor,Decathlon,16627,21294.58,5,20229.85,INR,29,True,False,3.0,2146,367,3.26,74x14x9 cm,new,0,Decathlon,Palestinian Territory,2025-08-05,2025-10-23,True,False,True,True,30,"sports,outdoor,Decathlon,on_sale,new_arrival",SKU-226550,2750373145300,SUP-4671,10,50
PROD-43793,Loreal Synchronized demand-driven model Haircare,beauty,haircare,Loreal,4713,6664.15,0,6664.15,INR,9,True,True,4.9,3754,1098,15.14,23x88x44 cm,new,0,Loreal,United States of America,2025-08-17,2025-10-27,True,True,True,True,30,"beauty,haircare,Loreal,bestseller,new_arrival",SKU-631948,5677005184490,SUP-2727,10,10
PROD-92565,Levis Quality-focused non-volatile conglomeration Womens Wear,clothing,womens_wear,Levis,1586,2827.33,15,2403.23,INR,425,True,False,3.7,1138,141,4.12,63x10x20 cm,new,0,Levis,Honduras,2024-08-01,2024-09-13,False,False,True,True,30,"clothing,womens_wear,Levis,on_sale,new_arrival",SKU-629554,6591846386556,SUP-3805,10,5
PROD-44867,Lakme Pre-emptive mission-critical portal Fragrance,beauty,fragrance,Lakme,2160,2853.98,15,2425.88,INR,120,True,False,3.8,3768,1094,10.37,97x56x6 cm,new,0,Lakme,Albania,2025-11-19,2026-01-24,True,False,True,True,30,"beauty,fragrance,Lakme,on_sale,new_arrival",SKU-188896,8272318432220,SUP-6542,10,20
PROD-62645,IKEA Multi-lateral real-time structure Decor,home,decor,IKEA,26273,47484.61,10,42736.15,INR,79,True,False,,0,0,16.0,76x47x31 cm,new,36,IKEA,Svalbard & Jan Mayen Islands,2025-01-22,2025-03-03,False,False,True,True,30,"home,decor,IKEA,on_sale,new_arrival",SKU-108286,1365177739269,SUP-5583,10,100
PROD-90006,HomeTown Ameliorated dynamic analyzer Decor,home,decor,HomeTown,42697,58243.27,10,52418.94,INR,38,True,False,,0,0,13.01,35x48x10 cm,new,12,HomeTown,Brunei Darussalam,2024-10-26,2024-11-11,False,False,True,True,30,"home,decor,HomeTown,on_sale,new_arrival",SKU-324116,9922809202427,SUP-2520,10,100
PROD-82323,Oxford Programmable impactful policy Magazines,books,magazines,Oxford,1650,2819.1,0,2819.1,INR,47,True,False,4.5,4149,506,1.29,57x43x45 cm,new,0,Oxford,Mongolia,2025-07-26,2025-08-01,True,True,True,True,30,"books,magazines,Oxford,bestseller,new_arrival",SKU-570534,0413797723692,SUP-5881,10,100
PROD-10683,Britannia Digitized optimal throughput Beverages,grocery,beverages,Britannia,1699,3052.43,10,2747.19,INR,48,True,False,4.6,4702,1102,14.32,76x41x11 cm,new,0,Britannia,Cocos (Keeling) Islands,2024-04-12,2024-05-06,False,True,True,True,30,"grocery,beverages,Britannia,on_sale,bestseller,new_arrival",SKU-576378,9842579913661,SUP-2605,10,10
PROD-65796,LEGO De-engineered bi-directional adapter Action Figures,toys,action_figures,LEGO,1218,1875.61,0,1875.61,INR,38,True,False,4.2,4261,1089,17.45,84x73x45 cm,new,0,LEGO,Cook Islands,2024-09-05,2024-12-02,False,False,True,True,30,"toys,action_figures,LEGO,new_arrival",SKU-867260,8862912799081,SUP-7830,10,10
PROD-28919,Philips Profit-focused web-enabled capability Accessories,automotive,accessories,Philips,47105,73774.45,30,51642.11,INR,110,True,False,3.1,1294,373,7.45,25x87x31 cm,new,12,Philips,Bermuda,2024-04-23,2024-05-30,True,False,True,True,30,"automotive,accessories,Philips,on_sale,new_arrival",SKU-648171,7298068650869,SUP-3511,10,5
PROD-58688,Oxford Focused mission-critical utilization Textbooks,books,textbooks,Oxford,702,1115.3,15,948.0,INR,0,False,False,,0,0,17.79,37x33x36 cm,new,0,Oxford,Seychelles,2024-05-18,2024-07-01,True,False,True,True,30,"books,textbooks,Oxford,on_sale,new_arrival",SKU-146852,6599162473141,SUP-7841,10,50
PROD-85112,McGraw Hill Right-sized needs-based installation Magazines,books,magazines,McGraw Hill,1943,2856.71,5,2713.87,INR,10,True,False,4.5,3688,478,14.58,21x89x47 cm,new,0,McGraw Hill,Equatorial Guinea,2024-10-29,2024-11-27,False,True,True,True,30,"books,magazines,McGraw Hill,on_sale,bestseller,new_arrival",SKU-455465,3009818063563,SUP-9863,10,5
PROD-97876,HUL Multi-lateral bi-directional collaboration Beverages,grocery,beverages,HUL,231,437.23,15,371.65,INR,457,True,False,4.3,4592,537,19.11,79x83x8 cm,used,0,HUL,Japan,2024-06-13,2024-07-07,False,False,False,False,0,"grocery,beverages,HUL,on_sale",SKU-627054,9448695946363,SUP-1305,10,5
PROD-96278,Bosch Reactive zero tolerance open architecture Accessories,automotive,accessories,Bosch,18519,33878.76,0,33878.76,INR,93,True,False,3.8,378,74,18.68,53x65x16 cm,new,36,Bosch,Liberia,2025-01-09,2025-02-26,False,False,True,True,30,"automotive,accessories,Bosch,new_arrival",SKU-195446,2588744956213,SUP-2878,10,5
PROD-81012,Urban Ladder User-friendly discrete knowledge user Bedding,home,bedding,Urban Ladder,12471,17514.82,0,17514.82,INR,5,True,True,3.7,232,56,6.03,22x50x14 cm,new,12,Urban Ladder,Slovenia,2025-03-10,2025-04-27,True,False,True,True,30,"home,bedding,Urban Ladder,new_arrival",SKU-154398,2138658902600,SUP-4318,10,10
PROD-88250,PC Jeweller Cross-group client-server leverage Necklaces,jewelry,necklaces,PC Jeweller,267664,482306.97,5,458191.62,INR,27,True,False,3.1,246,44,4.75,12x44x40 cm,used,0,PC Jeweller,Vanuatu,2024-01-08,2024-01-20,True,False,True,False,0,"jewelry,necklaces,PC Jeweller,on_sale",SKU-900040,9611435190665,SUP-3057,10,20
PROD-84481,LEGO Seamless solution-oriented model Games,toys,games,LEGO,14065,24032.01,0,24032.01,INR,326,True,False,4.1,3481,1017,11.15,15x10x34 cm,used,0,LEGO,France,2024-03-04,2024-04-10,True,False,True,False,0,"toys,games,LEGO",SKU-100569,9027703843094,SUP-1985,10,50
PROD-45822,PC Jeweller Profound multi-state standardization Earrings,jewelry,earrings,PC Jeweller,185244,347138.17,0,347138.17,INR,9,True,True,3.1,744,133,2.55,27x81x22 cm,refurbished,0,PC Jeweller,Djibouti,2025-04-28,2025-07-15,False,False,True,False,0,"jewelry,earrings,PC Jeweller",SKU-815234,9205302146567,SUP-6613,10,20
PROD-69338,Oxford Open-architected optimizing customer loyalty Non Fiction,books,non_fiction,Oxford,799,1093.43,30,765.4,INR,6,True,True,,0,0,12.21,10x11x48 cm,new,0,Oxford,Maldives,2024-05-09,2024-08-06,False,False,True,True,30,"books,non_fiction,Oxford,on_sale,new_arrival",SKU-899502,0118489554393,SUP-7435,10,100
PROD-20636,Nike Ergonomic logistical initiative Accessories,clothing,accessories,Nike,7611,14199.59,10,12779.63,INR,32,True,False,3.8,79,9,7.47,34x66x5 cm,new,0,Nike,Morocco,2025-11-09,2025-12-14,False,False,True,True,30,"clothing,accessories,Nike,on_sale,new_arrival",SKU-300814,0426818184518,SUP-2474,10,100
PROD-91951,HarperCollins Profound eco-centric monitoring Non Fiction,books,non_fiction,HarperCollins,1111,2192.93,0,2192.93,INR,0,False,False,,0,0,12.8,24x45x41 cm,new,0,HarperCollins,Suriname,2025-06-08,2025-08-17,True,False,True,True,30,"books,non_fiction,HarperCollins,new_arrival",SKU-791890,9476973577909,SUP-3875,10,5
PROD-87091,Urban Ladder Polarized bifurcated firmware Furniture,home,furniture,Urban Ladder,17514,34097.14,20,27277.71,INR,148,True,False,4.9,4375,975,13.65,68x10x32 cm,new,0,Urban Ladder,Bangladesh,2025-01-03,2025-02-27,False,True,True,True,30,"home,furniture,Urban Ladder,on_sale,bestseller,new_arrival",SKU-387347,6335658804347,SUP-2994,10,100
PROD-71156,ITC Cross-group impactful service-desk Beverages,grocery,beverages,ITC,1604,1980.57,15,1683.48,INR,265,True,False,3.8,2751,320,11.48,13x38x49 cm,new,0,ITC,San Marino,2025-09-14,2025-10-15,True,False,True,True,30,"grocery,beverages,ITC,on_sale,new_arrival",SKU-272471,5182755394230,SUP-6394,10,20
PROD-18237,Forever21 Proactive user-facing customer loyalty Mens Wear,clothing,mens_wear,Forever21,3838,7086.66,10,6377.99,INR,6,True,True,3.7,455,120,10.44,40x19x43 cm,new,0,Forever21,Dominica,2025-08-24,2025-11-12,False,False,True,True,30,"clothing,mens_wear,Forever21,on_sale,new_arrival",SKU-707056,3433339521118,SUP-3045,10,5
PROD-17954,HP Synergistic stable methodology Headphones,electronics,headphones,HP,22046,40258.58,0,40258.58,INR,204,True,False,3.2,467,98,5.97,58x61x11 cm,new,24,HP,Nicaragua,2025-04-05,2025-06-20,True,False,True,True,30,"electronics,headphones,HP,new_arrival",SKU-575436,0807595794723,SUP-7290,10,50
PROD-66112,Tanishq Virtual multimedia focus group Watches,jewelry,watches,Tanishq,179056,308108.31,10,277297.48,INR,39,True,False,3.2,4885,1185,11.9,34x83x13 cm,new,0,Tanishq,Indonesia,2025-03-12,2025-04-26,False,False,True,True,30,"jewelry,watches,Tanishq,on_sale,new_arrival",SKU-604783,3920867808564,SUP-8284,10,10
PROD-41870,IKEA Synergized zero-defect conglomeration Furniture,home,furniture,IKEA,8867,12851.24,5,12208.68,INR,348,True,False,3.3,2538,560,5.89,11x76x42 cm,new,6,IKEA,Kuwait,2025-10-02,2025-11-01,True,False,True,True,30,"home,furniture,IKEA,on_sale,new_arrival",SKU-542563,1875003691550,SUP-6633,10,10
PROD-36263,Reebok Seamless empowering contingency Fitness,sports,fitness,Reebok,6704,11626.67,10,10464.0,INR,48,True,False,4.9,2464,452,3.33,68x15x36 cm,new,0,Reebok,Mexico,2025-11-26,2026-02-15,True,True,True,True,30,"sports,fitness,Reebok,on_sale,bestseller,new_arrival",SKU-826894,4347955276361,SUP-4772,10,50
PROD-91778,Puma Total web-enabled hub Outdoor,sports,outdoor,Puma,24570,44586.66,15,37898.66,INR,7,True,True,,0,0,7.32,19x55x6 cm,new,0,Puma,Haiti,2025-07-07,2025-08-13,False,False,True,True,30,"sports,outdoor,Puma,on_sale,new_arrival",SKU-303846,6472929314386,SUP-6896,10,5
PROD-13890,Reebok Optional homogeneous customer loyalty Outdoor,sports,outdoor,Reebok,6206,8534.22,0,8534.22,INR,483,True,False,3.0,2154,607,0.52,96x27x29 cm,new,0,Reebok,Cameroon,2025-08-08,2025-09-20,True,False,True,True,30,"sports,outdoor,Reebok,new_arrival",SKU-419891,2702672885746,SUP-8474,10,10
PROD-58449,Dove Function-based next generation open system Makeup,beauty,makeup,Dove,3703,7045.74,0,7045.74,INR,3,True,True,4.4,2614,574,19.54,41x15x44 cm,new,0,Dove,Australia,2024-05-30,2024-07-06,True,False,True,True,30,"beauty,makeup,Dove,new_arrival",SKU-443598,6120347175453,SUP-5049,10,5
PROD-92504,Scholastic Multi-lateral next generation open architecture Non Fiction,books,non_fiction,Scholastic,1296,2473.63,0,2473.63,INR,454,True,False,4.0,4181,731,10.43,32x51x50 cm,new,0,Scholastic,Venezuela,2023-12-19,2024-02-18,False,False,True,True,30,"books,non_fiction,Scholastic,new_arrival",SKU-596771,4506159399829,SUP-5396,10,100
PROD-62552,Malabar Gold Vision-oriented executive help-desk Rings,jewelry,rings,Malabar Gold,116094,222425.39,5,211304.12,INR,35,True,False,,0,0,11.47,57x42x40 cm,new,0,Malabar Gold,Greece,2025-09-04,2025-10-11,False,False,True,True,30,"jewelry,rings,Malabar Gold,on_sale,new_arrival",SKU-644022,8771694722562,SUP-6760,10,10
PROD-86541,Xiaomi Self-enabling reciprocal orchestration Headphones,electronics,headphones,Xiaomi,93178,143576.29,5,136397.48,INR,33,True,False,3.0,3628,532,12.94,55x20x23 cm,new,36,Xiaomi,Iraq,2024-05-19,2024-08-09,True,False,True,True,30,"electronics,headphones,Xiaomi,on_sale,new_arrival",SKU-924047,1125355449645,SUP-5528,10,10
PROD-22898,Levis Organic zero-defect hierarchy Mens Wear,clothing,mens_wear,Levis,613,1003.37,5,953.2,INR,204,True,False,4.7,1571,378,19.96,79x43x5 cm,new,0,Levis,San Marino,2025-02-14,2025-03-30,False,True,True,True,30,"clothing,mens_wear,Levis,on_sale,bestseller,new_arrival",SKU-525468,9876220234133,SUP-1194,10,50
PROD-95733,Philips Down-sized hybrid benchmark Accessories,automotive,accessories,Philips,15414,21295.07,15,18100.81,INR,314,True,False,3.9,3789,637,1.81,34x64x49 cm,new,24,Philips,Bhutan,2024-08-26,2024-11-05,True,False,True,True,30,"automotive,accessories,Philips,on_sale,new_arrival",SKU-492901,1780068114923,SUP-3276,10,100
PROD-26822,McGraw Hill Configurable solution-oriented info-mediaries Fiction,books,fiction,McGraw Hill,1759,3037.93,5,2886.03,INR,267,True,False,4.6,4414,705,11.78,82x14x13 cm,new,0,McGraw Hill,Georgia,2024-12-26,2025-03-08,False,True,True,True,30,"books,fiction,McGraw Hill,on_sale,bestseller,new_arrival",SKU-499841,3347228200551,SUP-4345,10,50
PROD-18350,3M Phased maximized moratorium Care,automotive,care,3M,31615,40685.68,10,36617.11,INR,8,True,True,4.1,272,72,12.11,13x33x17 cm,new,24,3M,Vietnam,2025-02-12,2025-03-10,True,False,True,True,30,"automotive,care,3M,on_sale,new_arrival",SKU-405246,4872829979685,SUP-9591,10,5
PROD-69593,Xiaomi Sharable scalable monitoring Tablets,electronics,tablets,Xiaomi,7895,10559.25,20,8447.4,INR,130,True,False,3.8,573,101,18.08,36x26x18 cm,new,24,Xiaomi,Georgia,2025-06-20,2025-09-05,False,False,True,True,30,"electronics,tablets,Xiaomi,on_sale,new_arrival",SKU-716029,5783174564244,SUP-4325,10,100
PROD-99762,Britannia Advanced 24hour model Beverages,grocery,beverages,Britannia,65,129.54,5,123.06,INR,48,True,False,4.1,4031,774,11.57,21x46x46 cm,refurbished,0,Britannia,Suriname,2024-08-19,2024-10-02,False,False,False,False,0,"grocery,beverages,Britannia,on_sale",SKU-510087,2547807740640,SUP-3869,10,50
PROD-42654,HomeTown Right-sized discrete utilization Storage,home,storage,HomeTown,30504,45991.86,10,41392.67,INR,251,True,False,4.8,1303,201,12.6,47x95x9 cm,new,6,HomeTown,Albania,2024-07-12,2024-09-02,True,True,True,True,30,"home,storage,HomeTown,on_sale,bestseller,new_arrival",SKU-486643,8536866326630,SUP-2253,10,5
PROD-76112,Nivea Fundamental attitude-oriented interface Fragrance,beauty,fragrance,Nivea,1500,2103.32,10,1892.99,INR,87,True,False,3.9,2825,703,17.13,60x14x5 cm,new,0,Nivea,Niue,2023-12-04,2023-12-21,False,False,True,True,30,"beauty,fragrance,Nivea,on_sale,new_arrival",SKU-802855,3894484631228,SUP-8606,10,50
PROD-70470,Zara Implemented bifurcated productivity Mens Wear,clothing,mens_wear,Zara,6145,12044.29,0,12044.29,INR,137,True,False,3.4,1027,212,7.88,19x95x5 cm,new,0,Zara,Korea,2025-06-25,2025-08-20,False,False,True,True,30,"clothing,mens_wear,Zara,new_arrival",SKU-286583,9749735020808,SUP-4549,10,5
PROD-98479,Philips Enterprise-wide bi-directional forecast Accessories,automotive,accessories,Philips,46161,57156.77,10,51441.09,INR,249,True,False,4.2,408,103,15.37,41x57x20 cm,new,0,Philips,Ethiopia,2024-09-24,2024-09-27,True,False,True,True,30,"automotive,accessories,Philips,on_sale,new_arrival",SKU-453492,2703120735644,SUP-4148,10,5
PROD-38910,Puma Proactive holistic Local Area Network Womens Wear,clothing,womens_wear,Puma,660,1011.48,0,1011.48,INR,337,True,False,4.9,3246,934,2.5,37x23x27 cm,new,0,Puma,Qatar,2025-11-14,2026-01-04,False,True,True,True,30,"clothing,womens_wear,Puma,bestseller,new_arrival",SKU-112563,0512046187237,SUP-7376,10,10
PROD-70132,Cosco Function-based homogeneous access Fitness,sports,fitness,Cosco,9624,16552.86,5,15725.22,INR,23,True,False,5.0,844,204,15.85,82x31x21 cm,used,0,Cosco,British Virgin Islands,2024-03-25,2024-05-05,False,True,True,False,0,"sports,fitness,Cosco,on_sale,bestseller",SKU-810830,3673037183762,SUP-3177,10,20
PROD-32980,Loreal Synergized fault-tolerant Graphic Interface Fragrance,beauty,fragrance,Loreal,2895,3514.87,20,2811.9,INR,311,True,False,4.2,118,17,12.37,25x49x20 cm,new,0,Loreal,Cayman Islands,2025-03-25,2025-06-12,True,False,True,True,30,"beauty,fragrance,Loreal,on_sale,new_arrival",SKU-162833,0881474350316,SUP-3253,10,20
PROD-75369,HarperCollins Front-line scalable Internet solution Non Fiction,books,non_fiction,HarperCollins,869,1184.89,0,1184.89,INR,428,True,False,3.6,334,68,19.55,92x46x6 cm,new,0,HarperCollins,Greece,2024-12-25,2025-02-06,True,False,True,True,30,"books,non_fiction,HarperCollins,new_arrival",SKU-315815,0249163009790,SUP-9836,10,5
PROD-97163,Decathlon Distributed holistic throughput Outdoor,sports,outdoor,Decathlon,13000,21023.31,0,21023.31,INR,14,True,False,,0,0,1.14,28x36x13 cm,new,0,Decathlon,Benin,2024-04-02,2024-06-11,True,False,True,True,30,"sports,outdoor,Decathlon,new_arrival",SKU-347789,3271950052815,SUP-9313,10,5
PROD-65868,Britannia De-engineered mobile emulation Beverages,grocery,beverages,Britannia,1527,2073.71,5,1970.02,INR,25,True,False,4.3,2237,609,9.68,56x60x29 cm,new,0,Britannia,Ghana,2024-09-04,2024-10-28,False,False,True,True,30,"grocery,beverages,Britannia,on_sale,new_arrival",SKU-897257,8573065240770,SUP-3553,10,50
PROD-12596,LEGO Realigned explicit moratorium Games,toys,games,LEGO,12633,24320.62,5,23104.59,INR,333,True,False,3.9,3725,583,11.29,71x19x26 cm,new,0,LEGO,Qatar,2024-08-06,2024-08-31,True,False,True,True,30,"toys,games,LEGO,on_sale,new_arrival",SKU-298837,7392855749825,SUP-1068,10,5
PROD-75627,Nivea Cloned multi-tasking collaboration Fragrance,beauty,fragrance,Nivea,3556,6942.12,30,4859.48,INR,34,True,False,,0,0,1.52,14x25x29 cm,refurbished,0,Nivea,Korea,2025-06-16,2025-07-10,False,False,True,False,0,"beauty,fragrance,Nivea,on_sale",SKU-367657,4485708620952,SUP-6711,10,100
PROD-74044,Garnier Vision-oriented regional encoding Skincare,beauty,skincare,Garnier,3306,6417.66,15,5455.01,INR,67,True,False,4.4,241,57,12.94,43x87x34 cm,refurbished,0,Garnier,Gibraltar,2025-07-02,2025-08-03,True,False,True,False,0,"beauty,skincare,Garnier,on_sale",SKU-731399,1863878294563,SUP-3644,10,5
PROD-25300,Gap Stand-alone fresh-thinking budgetary management Footwear,clothing,footwear,Gap,6084,10153.76,20,8123.01,INR,22,True,False,,0,0,5.13,48x74x39 cm,new,0,Gap,Bhutan,2024-11-03,2025-01-17,False,False,True,True,30,"clothing,footwear,Gap,on_sale,new_arrival",SKU-869584,8102203173108,SUP-7743,10,5
PROD-24322,Malabar Gold Re-engineered secondary info-mediaries Earrings,jewelry,earrings,Malabar Gold,142044,255534.89,20,204427.91,INR,53,True,False,,0,0,0.13,18x99x31 cm,new,0,Malabar Gold,Palestinian Territory,2024-01-29,2024-03-05,False,False,True,True,30,"jewelry,earrings,Malabar Gold,on_sale,new_arrival",SKU-278922,7899405391034,SUP-3890,10,20
PROD-34431,HomeTown Streamlined mobile artificial intelligence Kitchen,home,kitchen,HomeTown,12426,19907.58,0,19907.58,INR,23,True,False,4.6,1581,240,18.06,62x66x45 cm,refurbished,0,HomeTown,Lao People's Democratic Republic,2024-02-17,2024-03-09,True,True,True,False,0,"home,kitchen,HomeTown,bestseller",SKU-407364,0586509480142,SUP-2404,10,50
PROD-26342,Oxford Compatible didactic model Fiction,books,fiction,Oxford,160,266.96,5,253.61,INR,10,True,False,,0,0,13.34,15x22x18 cm,new,0,Oxford,Bhutan,2025-11-22,2026-01-09,False,False,False,True,30,"books,fiction,Oxford,on_sale,new_arrival",SKU-609530,1386338392888,SUP-8753,10,20
PROD-89216,Hasbro Operative value-added benchmark Educational,toys,educational,Hasbro,11371,21742.74,50,10871.37,INR,33,True,False,5.0,2715,709,0.16,99x61x13 cm,new,0,Hasbro,Seychelles,2025-07-27,2025-10-02,False,True,True,True,30,"toys,educational,Hasbro,on_sale,bestseller,new_arrival",SKU-833232,9576122868527,SUP-5072,10,20
PROD-69233,Titan Public-key radical intranet Bracelets,jewelry,bracelets,Titan,217597,376047.38,0,376047.38,INR,11,True,False,4.6,2676,630,4.75,72x61x44 cm,new,0,Titan,Venezuela,2024-12-08,2025-01-31,False,True,True,True,30,"jewelry,bracelets,Titan,bestseller,new_arrival",SKU-790318,5585566593982,SUP-2645,10,50
PROD-48517,Malabar Gold Extended homogeneous throughput Necklaces,jewelry,necklaces,Malabar Gold,457056,738622.4,10,664760.16,INR,12,True,False,4.7,4505,1339,9.39,67x24x35 cm,new,0,Malabar Gold,Mexico,2025-03-28,2025-04-28,True,True,True,True,30,"jewelry,necklaces,Malabar Gold,on_sale,bestseller,new_arrival",SKU-278711,4577600490822,SUP-2465,10,5
PROD-67002,HP Innovative 24hour framework Laptops,electronics,laptops,HP,105529,191329.04,0,191329.04,INR,5,True,True,4.1,4040,477,13.87,38x83x43 cm,new,12,HP,Cyprus,2024-11-08,2024-12-26,False,False,True,True,30,"electronics,laptops,HP,new_arrival",SKU-947718,3504888992107,SUP-4823,10,10
PROD-43959,Adidas Persevering heuristic collaboration Kids Wear,clothing,kids_wear,Adidas,1212,1540.83,15,1309.71,INR,17,True,False,,0,0,19.09,83x10x24 cm,new,0,Adidas,Burundi,2024-05-30,2024-06-23,False,False,True,True,30,"clothing,kids_wear,Adidas,on_sale,new_arrival",SKU-544280,4593344196936,SUP-6237,10,20
PROD-99037,Godrej Upgradable asynchronous success Storage,home,storage,Godrej,39217,54029.78,5,51328.29,INR,9,True,True,,0,0,16.76,73x97x34 cm,new,12,Godrej,Greece,2025-07-03,2025-09-26,True,False,True,True,30,"home,storage,Godrej,on_sale,new_arrival",SKU-727971,7279194096103,SUP-6245,10,20
PROD-75847,Forever21 Visionary full-range hardware Kids Wear,clothing,kids_wear,Forever21,5469,10188.47,5,9679.05,INR,13,True,False,,0,0,4.29,38x99x8 cm,refurbished,0,Forever21,Turkmenistan,2025-05-30,2025-07-31,False,False,True,False,0,"clothing,kids_wear,Forever21,on_sale",SKU-413630,6613906048058,SUP-3608,10,5
PROD-81819,Fisher Price Quality-focused non-volatile collaboration Educational,toys,educational,Fisher Price,11306,17849.2,5,16956.74,INR,86,True,False,4.4,1608,386,11.01,22x26x25 cm,new,0,Fisher Price,Greece,2024-04-14,2024-04-20,False,False,True,True,30,"toys,educational,Fisher Price,on_sale,new_arrival",SKU-579757,8320679981366,SUP-3681,10,100
PROD-28030,Parle Implemented zero tolerance infrastructure Dairy,grocery,dairy,Parle,1887,2483.02,0,2483.02,INR,235,True,False,4.4,1219,213,19.66,96x31x8 cm,new,0,Parle,Cameroon,2024-08-01,2024-08-23,True,False,True,True,30,"grocery,dairy,Parle,new_arrival",SKU-223047,2517908641689,SUP-9444,10,20
PROD-87777,Fisher Price Optional zero-defect standardization Dolls,toys,dolls,Fisher Price,4214,5171.4,0,5171.4,INR,402,True,False,4.5,744,190,17.31,93x58x22 cm,new,0,Fisher Price,Bulgaria,2024-08-31,2024-10-17,True,True,True,True,30,"toys,dolls,Fisher Price,bestseller,new_arrival",SKU-225829,2783769389835,SUP-2910,10,5
PROD-25997,Britannia Fully-configurable asynchronous flexibility Frozen,grocery,frozen,Britannia,97,161.94,50,80.97,INR,405,True,False,3.4,3976,1192,14.08,48x83x13 cm,new,0,Britannia,Singapore,2025-09-25,2025-12-02,True,False,False,True,30,"grocery,frozen,Britannia,on_sale,new_arrival",SKU-525019,6591166553553,SUP-1323,10,50
PROD-82883,Philips Right-sized solution-oriented algorithm Electronics,automotive,electronics,Philips,4689,7573.3,10,6815.97,INR,387,True,False,4.2,1484,149,9.0,50x25x7 cm,new,6,Philips,Sierra Leone,2024-01-31,2024-02-20,True,False,True,True,30,"automotive,electronics,Philips,on_sale,new_arrival",SKU-689820,4259792703354,SUP-5206,10,5
PROD-21090,H&M Distributed web-enabled superstructure Accessories,clothing,accessories,H&M,3278,6467.56,0,6467.56,INR,0,False,False,,0,0,18.1,47x94x39 cm,new,0,H&M,Timor-Leste,2024-04-18,2024-06-19,False,False,True,True,30,"clothing,accessories,H&M,new_arrival",SKU-648055,1103924051475,SUP-6769,10,100
PROD-80544,Bosch Phased 3rdgeneration groupware Accessories,automotive,accessories,Bosch,43925,81516.48,0,81516.48,INR,203,True,False,3.3,4532,649,7.25,26x89x32 cm,new,12,Bosch,Cote d'Ivoire,2025-03-08,2025-04-25,True,False,True,True,30,"automotive,accessories,Bosch,new_arrival",SKU-519492,8338848792064,SUP-8472,10,5
